Datetime,51J,51V,54J,57C,589,60A,60D,647,654,663,668,67V,680,690,695,709,71R,71U,71W,71X,71Y,833,851,864,A07,AD9,E65,E66,E67,F06,F0S,F46,F69,H34,IN1,IQ0,J60,JA1,JA2,JA3,JA4,JC9,JD0,JD1,JD3,JL1,L02,L59,L85,M48,M73,MB6,MB7,MW8,MW9,MX0,MX1,MY9,S31,S47,SB1,SB2,SB5,SB6,SD7,SD8,SH7,SH8,V45,V47,X03,X05,X08,Y32,Y33,Y46,Y47
2017/12/21 00:00,734.1725928,576.4540039,272.0325192,359.91072,1972.610671,605.5497864,844.8904152,369.5083392,327.5187552,369.7123572,327.7238508,9136.633553,585.348246,14977.38469,15549.26909,1095.028366,9768.876718,389.7898695,8629.159438,6548.791379,8606.436347,322.42002,1449.84035,728.2193568,867.4868099,914.4911499,8249.453628,5754.372562,8255.36736,322.42002,389.7898695,1449.84035,728.2193568,12.27,2291.73151,2291.73151,423.1950216,581.5557384,674.306946,859.5867696,1002.386632,1079.73216,1109.137072,481.9804392,711.4235232,933.6683928,2541.269609,1595.563243,976.257828,810.3989712,505.9970856,1030.844287,1030.497581,2581.159714,2580.869804,2584.092463,585.4547712,2567.06321,4401.879063,3954.764975,864.8684594,878.6440422,695.7744595,674.1503787,648.9160289,661.9357992,674.1757629,685.446967,1012.548826,10031.91147,2843.894539,1970.511192,1835.544672,2488.482703,2489.064426,453.7874328,454.0452048
2017/12/22 00:00,735.0829037,577.4778018,271.55538,359.37627,1965.62934,603.35649,842.54103,368.96763,327.00543,369.220696,327.3283478,9118.08633,584.0077355,14966.41809,15514.01461,1093.71477,9761.30691,391.0849884,8622.63264,6589.042414,8639.83193,321.31056,1447.09644,725.94606,868.9832106,914.506203,8241.37608,5748.8214,8252.082556,321.31056,391.0849884,1447.09644,725.94606,12.25,2288.13882,2288.13882,421.72011,580.27728,671.3426309,857.2278,997.9609389,1079.028,1106.952048,480.76692,709.46091,933.05949,2532.41877,1587.293973,975.32142,809.271,504.4832779,1030.47174,1029.91273,2591.76531,2590.58021,2591.518037,584.17377,2577.678,4406.876239,3959.172535,862.4700777,876.0598359,693.538475,671.8041568,647.0421375,659.9664951,672.2764062,683.4023838,1009.79037,10004.68767,2838.14337,1966.82826,1833.44841,2485.66089,2485.49432,453.49149,453.3604123
2017/12/27 00:00,735.4136758,578.2584246,271.3056864,359.0458256,1965.319227,603.1011616,842.0657728,368.328912,326.7047504,367.614401,326.0178005,9123.477205,582.352407,14938.88165,15515.53199,1090.31347,9741.850541,393.5394078,8606.918365,6616.294176,8782.331874,321.6140256,1448.460933,725.2785568,867.8637694,913.3628709,8216.429827,5731.257762,8205.196094,321.6140256,393.5394078,1448.460933,725.2785568,12.11,2288.729979,2288.729979,421.0328864,578.2464464,670.522979,854.942312,996.896306,1080.431475,1109.953733,479.12704,707.3112928,933.9982736,2531.886952,1590.270035,974.1251632,811.8208784,506.980789,1027.128592,1024.271847,2584.890381,2577.567125,2581.163618,584.2355344,2570.816024,4393.406301,3946.662259,862.4700777,876.0598359,693.538475,671.8041568,647.0421375,659.9664951,672.2764062,683.4023838,1009.161328,10012.25786,2837.629894,1963.821955,1835.356018,2478.284614,2476.242073,453.0745072,452.5852345
2017/12/28 00:00,734.7400292,576.9289114,270.973532,358.711658,1963.364391,601.931293,841.271351,367.664528,326.182897,367.51068,325.845225,9106.560935,582.960255,14901.45526,15530.17515,1088.668992,9717.146669,395.0664096,8585.205472,6639.49167,8918.014367,321.109604,1443.501073,723.391896,865.6828432,911.9870868,8217.540944,5732.224232,8217.353625,321.109604,395.0664096,1443.501073,723.391896,12.1,2283.877137,2283.877137,420.188032,577.758544,672.34512,853.805369,999.614805,1079.716122,1113.571605,478.680116,706.381443,933.485912,2529.782633,1594.68297,971.386395,809.637877,507.81999,1023.909899,1022.406165,2576.337557,2572.930875,2575.51461,583.727124,2562.012965,4387.246509,3941.05039,860.3827442,873.5882274,692.2020924,670.2404804,645.3706182,657.9971492,670.4834186,681.3074384,1007.197875,10006.32437,2833.881784,1962.469104,1831.160344,2474.573268,2475.355365,452.716793,452.97828
2017/12/29 00:00,735.8479659,579.2566699,269.9105344,356.795452,1951.178476,599.8343624,838.0960952,365.75266,325.1466504,364.090326,323.7548291,9080.81747,582.1875703,14842.39223,15495.61288,1083.822168,9677.96467,394.9333068,8551.147904,6603.55485,8842.842377,321.5637672,1445.394798,724.3395536,868.4401302,907.8637883,8172.556579,5700.665745,8139.917445,321.5637672,394.9333068,1445.394798,724.3395536,12,2281.998025,2281.998025,420.3916288,575.6499008,671.4253953,849.441892,996.2510783,1075.163534,1110.832446,476.8220392,702.5436808,929.4596168,2513.989712,1587.719382,967.9756112,811.8216184,510.0834077,1026.197463,1022.665475,2582.960214,2575.046678,2573.88928,584.3085352,2568.927254,4395.776698,3948.632874,863.1643347,876.1881151,692.6854147,670.5401561,647.4389372,659.9372281,672.6236203,683.3065838,1001.415854,9887.563338,2821.819094,1952.37277,1826.076138,2463.829347,2457.609701,450.2489888,449.0447354
2018/1/2 00:00,727.7363775,572.579009,269.0445768,357.9359568,1958.573406,598.8315966,833.8011444,366.2324856,323.8609278,365.8203,323.39085,9061.290973,581.8896,14871.82418,15626.1603,1086.548968,9696.568035,393.6595776,8568.240118,6648.808137,8840.576429,318.8237496,1439.447747,719.1312642,858.3736849,908.5706472,8193.711104,5715.715734,8188.88385,318.8237496,393.6595776,1439.447747,719.1312642,12.11,2269.693236,2269.693236,418.3820952,578.3865792,678.51465,853.357248,1006.8972,1071.437434,1114.21875,479.1245382,705.7975572,926.2481796,2523.626278,1604.11845,968.3234328,802.0965522,507.0141,1019.584129,1019.0199,2564.220008,2562.8814,2562.297061,582.238539,2549.997388,4336.705236,3895.246939,852.2342536,864.9131274,684.2658015,662.2524045,639.2060614,651.4078848,664.0512021,674.4574197,1006.843031,9971.242399,2825.264361,1965.388412,1828.791991,2470.587755,2466.96945,451.5682104,451.03575
2018/1/3 00:00,734.1982741,575.3368172,270.2710076,361.150744,1974.488084,602.7073072,836.8632404,367.9593236,325.62772,368.3709788,325.976253,9123.496664,589.607321,14906.64497,15663.96054,1091.740938,9719.099366,395.185938,8574.961968,6636.948848,8750.766953,320.8913168,1448.155278,722.301488,863.7600901,912.9298758,8263.543458,5764.202694,8274.452953,320.8913168,395.185938,1448.155278,722.301488,12.29,2285.610569,2285.610569,423.0200108,581.3934928,682.234453,861.433332,1017.117161,1078.715829,1121.500814,481.6330004,712.5326564,932.47938,2544.336594,1617.412228,972.1467568,807.2607204,510.5180006,1025.431293,1027.448649,2577.787442,2582.515692,2590.051822,588.7941228,2563.578232,4368.95304,3924.130773,855.900621,871.4508248,689.9830689,669.9506703,641.9365667,656.3145107,666.8796501,679.5258466,1014.774386,10051.53567,2844.506147,1988.993319,1838.020467,2481.875277,2489.176043,455.878808,457.0792706
2018/1/4 00:00,734.659827,578.6223743,271.9537884,362.50641,1979.43296,605.4596856,841.902642,369.6085764,327.2915016,367.8813798,325.8987852,9146.998476,592.7373102,14957.45836,15697.93253,1099.356174,9751.866314,399.9944256,8604.274594,6687.479392,8896.769806,323.4444948,1460.974813,728.2679796,871.3795918,915.6882324,8335.575965,5814.602816,8302.591759,323.4444948,399.9944256,1460.974813,728.2679796,12.42,2294.591594,2294.591594,426.7218312,583.2654156,683.4624087,862.3213704,1016.832673,1080.712987,1122.500729,482.9473152,713.4717996,933.9348816,2550.861432,1619.531954,974.1804912,810.5347404,511.9741833,1034.252982,1029.285137,2598.209208,2585.487415,2592.864688,595.6942068,2584.004875,4403.275106,3954.87983,860.246946,878.0230766,689.9910579,671.596989,645.1785512,661.2472027,670.2403209,684.6251671,1019.752726,10082.41298,2853.887198,1997.780224,1846.859188,2499.370726,2492.271824,457.4978856,456.4717701
2018/1/5 00:00,737.2522153,578.668539,273.4234462,365.2535669,1994.869117,610.6260116,843.8922346,371.7495883,329.2301755,372.3046628,329.9487786,9209.291429,596.5416968,14995.47485,15779.52449,1102.256722,9776.512207,399.0285924,8625.830598,6695.070223,8888.518244,323.0294278,1465.148099,729.6213127,875.536717,920.4301304,8381.639248,5846.714534,8397.498957,323.0294278,399.0285924,1465.148099,729.6213127,12.48,2314.650534,2314.650534,426.0799491,585.2324734,687.6602376,870.1715939,1028.998834,1086.311942,1131.15126,484.8394154,719.8772806,938.6750923,2570.948106,1636.218485,979.4228629,809.6404854,512.541792,1035.229592,1037.541197,2595.751097,2601.149594,2595.889674,594.9765055,2581.282685,4414.944173,3965.280714,861.4669252,879.511101,693.3515871,675.0566926,646.076572,662.3491056,671.1630256,685.7554518,1029.028845,10134.38393,2870.650911,2015.243003,1853.728289,2505.987892,2511.454781,460.9222457,461.9994764
2018/1/8 00:00,741.0074306,581.1836817,273.6989748,366.9987332,1997.382486,611.4677204,844.421864,371.4275192,329.5016784,371.883225,330.090634,9220.141947,599.971603,15001.47919,15712.24334,1102.472462,9779.349993,399.2357094,8629.341895,6694.021686,8866.754572,323.301378,1469.471195,730.74969,882.5271387,921.7898029,8384.872908,5848.654792,8401.373315,323.301378,399.2357094,1469.471195,730.74969,12.43,2321.274369,2321.274369,430.1827468,585.7807616,684.973483,871.5850848,1025.335178,1090.367113,1129.816655,485.0996932,721.0063608,942.1504084,2574.010423,1630.265224,979.9427156,813.7156144,512.4905015,1035.450167,1038.08546,2595.268596,2601.765877,2592.562276,598.4766148,2581.096481,4450.779351,3997.218519,867.8737621,886.7964884,699.0235854,681.1483984,650.8278178,667.7812107,676.071898,691.3541623,1031.021381,10133.94813,2876.644133,2027.498231,1860.680625,2507.283381,2516.409823,463.2510156,465.0311185
2018/1/9 00:00,739.480413,579.9319406,274.1157024,368.0475918,2009.49259,613.8064974,848.6362209,372.182958,329.9431461,372.4435968,330.1204608,9257.608005,602.0466096,15015.21929,15654.26993,1104.733542,9788.116412,402.5755437,8637.303075,6703.264775,8834.675693,325.8077799,1478.098033,735.2090337,882.7795765,923.6281331,8392.134936,5853.906239,8402.553267,325.8077799,402.5755437,1478.098033,735.2090337,12.43,2326.438871,2326.438871,431.8503846,589.2896835,685.987496,876.6976344,1026.688741,1093.508977,1127.911574,487.9732116,725.1660015,944.9311767,2589.920774,1632.614971,981.5587059,816.7348245,512.1099456,1038.863066,1040.796453,2604.985323,2609.574027,2610.620966,600.8096322,2590.806924,4464.396612,4009.3675,872.8281132,890.3443429,703.0754622,683.9383508,654.5250853,670.4344298,679.9044184,694.0916783,1033.546167,10150.55172,2894.460957,2032.237104,1863.868623,2511.939583,2515.40505,464.3425476,465.2018032
2018/1/10 00:00,737.8543158,582.4431477,273.5350464,367.6737312,2009.180043,613.3816192,851.0966,372.1142352,329.4853968,370.8503475,328.4270475,9264.667546,598.16853,15035.84258,15674.7023,1107.757731,9801.376462,403.4050436,8649.213691,6699.487894,8873.480235,327.117128,1476.319563,734.4593616,886.286114,925.1464447,8403.505803,5861.761314,8379.308805,327.117128,403.4050436,1476.319563,734.4593616,12.4,2322.383592,2322.383592,432.8011232,589.6989312,686.550405,877.4435904,1027.350915,1092.660018,1127.04567,488.45544,725.5783536,944.0511504,2589.701933,1632.589995,981.9434512,819.1249712,513.6754575,1040.26207,1036.54263,2605.687747,2596.30596,2604.751254,600.3561408,2591.182101,4490.604726,4032.824288,874.3352376,892.9764734,699.7122338,681.5020323,655.6374553,672.3988777,681.0489795,696.1141294,1033.749331,10161.64935,2893.432406,2030.198429,1859.979109,2519.245936,2519.236965,464.4767184,464.1816075
2018/1/11 00:00,738.5141175,580.204788,275.0515383,369.4987296,2021.288323,615.831216,856.2422484,375.4201836,331.3053513,371.7376656,328.2740412,9305.268888,598.5965832,15153.00079,15780.82929,1117.970515,9877.577417,408.466536,8716.676361,6795.652164,8900.209464,329.2328424,1488.357463,737.221023,885.3669199,932.433597,8499.062926,5928.263672,8423.815789,329.2328424,408.466536,1488.357463,737.221023,12.47,2332.164658,2332.164658,436.7072325,595.6982724,692.9444508,880.8162825,1030.759288,1098.72579,1132.527774,493.2571182,728.338842,949.2090762,2605.43976,1641.016843,988.5867453,815.0881431,510.9626088,1047.505213,1037.826544,2621.131613,2596.863217,2610.663709,604.2843807,2606.624051,4482.238684,4025.223825,871.7594186,889.7458351,700.9728536,682.265827,653.6900321,669.9473841,679.0160909,693.5651034,1041.583759,10259.21513,2912.763223,2038.46054,1876.508773,2542.080202,2524.423843,466.6105752,463.2586308
2018/1/12 00:00,739.0899918,583.4543674,277.986255,371.536475,2029.388475,620.806365,861.786995,378.049465,334.826895,375.495094,332.3060195,9350.28528,605.0039775,15219.67345,16004.94298,1123.490775,9920.763995,411.21676,8754.938785,6820.839584,8967.582321,331.5704,1500.94815,743.07295,892.4483757,938.4804127,8543.562655,5959.681895,8483.976131,331.5704,411.21676,1500.94815,743.07295,12.52,2346.748715,2346.748715,439.92287,598.306945,702.8040305,889.023135,1050.458234,1105.728075,1151.113763,495.57933,735.079735,955.63326,2615.85362,1664.028639,995.007245,820.932785,519.696632,1058.360875,1050.815168,2639.241175,2620.613099,2613.349758,609.26061,2624.73497,4520.698924,4059.682848,880.0973783,896.8920111,704.2853087,684.4468892,659.9227909,675.3082495,685.4803557,699.1073071,1048.295345,10307.10272,2934.99013,2052.479985,1884.62247,2554.86835,2530.308671,469.231325,464.728719
2018/1/15 00:00,742.984976,585.20681,277.4220099,370.7823455,2029.388475,620.806365,861.786995,377.2821157,334.1472771,375.6841998,332.3776638,9350.28528,608.4568308,15219.67345,16004.94298,1120.914915,9920.763995,414.6239524,8754.938785,6820.839584,8967.582321,331.7837243,1499.969696,741.8601351,896.6196636,938.4804127,8524.744061,5946.403401,8488.081056,331.7837243,414.6239524,1499.969696,741.8601351,12.52,2347.894263,2347.894263,439.92287,598.306945,702.8040305,889.023135,1050.458234,1105.728075,1151.113763,495.57933,735.079735,955.63326,2615.85362,1664.028639,995.007245,824.289039,528.700627,1059.167099,1055.235927,2639.793034,2629.789399,2630.947496,610.9783988,2625.020829,4520.698924,4059.682848,880.0973783,896.8920111,704.2853087,684.4468892,659.9227909,675.3082495,685.4803557,699.1073071,1048.295345,10307.10272,2934.99013,2052.479985,1884.62247,2549.091695,2541.011,468.2788985,466.6279254
2018/1/16 00:00,749.1166852,586.0694623,277.2495376,369.7645752,2024.394545,616.5698672,857.16808,375.6760792,333.7044008,376.4496488,334.4206216,9324.80641,619.9281512,15099.45909,16139.87108,1117.274256,9841.176284,415.819711,8685.772827,6847.604097,8995.496797,331.6353744,1500.930866,742.7804776,897.6766612,933.2254905,8473.549834,5910.617274,8496.022921,331.6353744,415.819711,1500.930866,742.7804776,12.38,2338.590982,2338.590982,446.0229768,594.106152,709.4209936,884.0654232,1061.957575,1099.835319,1164.13159,491.8371328,730.9574696,950.274268,2609.633441,1687.682834,988.9946192,824.9503832,530.797628,1067.026472,1071.015555,2652.78742,2663.04612,2659.601745,617.4565928,2638.00866,4549.848169,4085.526131,883.2348569,900.7092627,713.1854901,693.5731518,662.2037223,678.1086238,687.8123577,701.967454,1039.833554,10230.15325,2914.962622,2044.789234,1869.217565,2541.35557,2543.118465,467.008816,467.391768
2018/1/17 00:00,746.3270284,584.5818765,280.2516468,373.3732383,2043.353779,623.4712269,863.222372,379.8769685,337.3070981,379.3896271,337.0744828,9412.671344,610.8570831,15228.18864,16243.59039,1123.37158,9924.692285,416.384712,8759.933331,6898.106729,9042.642642,332.5771125,1495.857946,742.016491,893.692348,943.0881789,8502.740364,5930.810694,8499.918986,332.5771125,416.384712,1495.857946,742.016491,12.52,2364.401552,2364.401552,440.7755331,598.0475543,712.485763,893.6716543,1071.26032,1113.615985,1176.144011,495.1703675,738.7646259,962.2564455,2634.010731,1699.83913,1000.391954,822.4262462,528.035134,1054.491165,1055.346932,2624.846384,2627.517294,2620.85774,610.4637665,2610.360803,4539.479517,4076.130128,880.8504371,896.4534771,710.4134059,689.4836846,660.3976332,674.8891266,685.9277305,698.6247856,1050.056803,10316.98547,2944.71166,2067.594955,1885.786134,2555.37472,2563.502075,471.5204395,473.0616132
2018/1/18 00:00,749.0333531,589.4818145,280.5662509,374.2854306,2051.47441,624.1046951,861.8025515,380.1983126,337.9212063,378.99057,337.1211356,9421.290535,612.5209498,15204.68042,16181.45357,1121.082427,9909.1033,417.1309584,8746.335054,6906.726061,9086.351498,332.0083243,1497.437367,743.5449115,900.9399175,941.0972556,8499.767875,5928.846781,8481.448013,332.0083243,417.1309584,1497.437367,743.5449115,12.54,2363.67458,2363.67458,445.5356587,596.9054379,709.9756678,893.4364702,1068.753407,1110.143596,1169.817559,494.3169352,738.8146059,959.0694604,2644.832119,1702.570018,999.5727021,832.5337856,533.4743452,1066.683913,1062.61737,2653.701442,2643.188518,2644.755213,615.2353721,2638.919237,4586.764477,4118.505612,893.5517714,908.029463,717.2558962,695.090362,669.9029226,683.5853316,695.78952,707.6182405,1051.901708,10317.09216,2935.154625,2072.760785,1877.635679,2550.226007,2546.455687,472.4392718,471.7530238
2018/1/19 00:00,749.2220469,588.4773828,280.5132628,374.4101472,2051.014077,626.6660404,862.438468,379.708404,337.6166972,381.1622496,338.5702558,9459.448821,616.1401137,15212.17832,16261.1179,1119.403923,9913.921516,416.1539945,8750.6598,6935.50694,9170.043986,330.2580072,1500.289717,742.0502996,896.3119898,940.7820252,8508.117378,5934.930659,8537.890011,330.2580072,416.1539945,1500.289717,742.0502996,12.46,2368.026442,2368.026442,445.0535712,598.4086708,714.679218,894.5223564,1074.545471,1111.456538,1176.694066,495.3870108,739.4011712,960.1618712,2644.124491,1709.454938,999.310102,825.9393656,531.3170752,1062.594836,1063.716998,2642.358405,2645.395954,2649.562023,615.4808316,2627.935373,4562.520256,4096.653366,887.0665317,902.6816719,713.4519911,692.3509067,665.0224762,679.5396998,690.7101912,703.4201206,1053.764408,10319.53251,2938.766438,2075.739275,1879.703774,2546.401088,2557.685323,472.7222456,475.0090156
2018/1/22 00:00,752.5142192,591.3349562,282.8649684,377.3495208,2062.765555,631.0743936,867.7272912,382.9420644,340.5564708,382.6636632,340.505802,9522.04134,617.2343268,15329.16201,16355.80885,1127.044708,9989.165903,418.16364,8817.969535,6978.105743,9318.173298,332.0204832,1508.220706,747.9291204,900.6791468,948.5366028,8550.116131,5964.006233,8546.515468,332.0204832,418.16364,1508.220706,747.9291204,12.55,2384.778329,2384.778329,445.3430772,601.3456092,717.043964,900.9882084,1080.610476,1116.742654,1179.699466,497.7363804,744.9856764,964.8609432,2659.401654,1715.860983,1008.12957,830.6398968,533.6392516,1067.292794,1067.278503,2652.631733,2652.702343,2646.308332,616.9458624,2637.914513,4585.38831,4116.930367,893.4000098,908.4380652,718.2150157,696.4442638,669.712983,683.8150232,695.5564213,707.818809,1064.34935,10398.01027,2955.217776,2093.966062,1890.279737,2564.328413,2563.702414,476.5435836,476.3477992
2018/1/23 00:00,758.0105298,594.8053809,283.1650461,379.317663,2067.72233,631.3139709,867.1378203,383.1402441,340.7978073,381.61537,339.4936735,9545.867141,623.9051285,15355.01423,16381.37978,1127.955469,10005.75305,418.8200472,8832.808743,6962.297686,9300.913916,334.0347792,1515.212339,750.4020744,906.1869565,948.2765148,8584.046927,5987.926271,8552.864477,334.0347792,418.8200472,1515.212339,750.4020744,12.6,2389.701277,2389.701277,449.888391,603.6737691,719.6689855,904.1874525,1084.363674,1119.428173,1183.007647,499.5819453,747.4616274,967.1130183,2665.80925,1720.149281,1009.455455,838.3214397,538.581692,1071.498887,1068.523036,2658.164088,2650.426749,2651.686792,625.7271216,2643.755898,4626.020017,4153.328459,899.2269184,915.919836,723.9315572,703.1839215,674.0651298,689.4289654,700.0675027,713.6170824,1068.55844,10424.4727,2958.383727,2110.358812,1883.650348,2566.128097,2557.543008,478.9988163,477.379227
2018/1/24 00:00,755.1788253,593.3990428,281.9081356,376.2682392,2055.702257,627.6998196,867.9957356,382.7152028,339.6377642,380.7593972,338.1316848,9537.989602,624.965614,15253.80892,16383.85289,1127.632542,9939.752652,421.8912863,8774.610503,6971.441735,9285.335017,334.069932,1509.761658,749.0199528,904.7346368,943.3109226,8605.231187,6002.416155,8570.698955,334.069932,421.8912863,1509.761658,749.0199528,12.46,2383.911313,2383.911313,449.822233,602.4980528,722.8648518,896.714028,1082.671645,1116.496878,1187.795918,498.7605476,741.1077702,964.4071458,2650.581171,1721.726079,1005.140234,837.8122242,541.8777,1074.884658,1069.305328,2672.559456,2658.451996,2640.55764,628.2859072,2657.907266,4629.954309,4156.776486,899.3279787,918.3728953,723.0165776,704.0978208,674.120888,691.2580894,700.1168035,715.501603,1061.404644,10369.64791,2945.676278,2094.384039,1879.875977,2565.598469,2553.688974,475.3170436,473.239858
2018/1/25 00:00,750.8277319,589.3070267,279.3750969,373.5660765,2039.641706,623.8698834,861.3823227,378.7989087,336.6455382,375.7961538,333.9608814,9456.890637,614.9063745,15098.46517,16316.83818,1118.081813,9838.015249,421.7077865,8685.3386,6945.139601,9284.62382,331.9941318,1501.241416,743.0621724,896.4917196,936.793249,8534.167892,5952.928053,8470.921363,331.9941318,421.7077865,1501.241416,743.0621724,12.3,2364.949442,2364.949442,443.6278854,597.9964353,722.0190978,891.3257514,1083.028647,1110.523278,1188.338126,495.0840687,736.9572015,959.35257,2629.788893,1718.852657,998.5988115,828.8224779,539.5307544,1059.357808,1052.37349,2649.557371,2632.015672,2638.515045,618.9277641,2635.021726,4575.315206,4107.633735,889.6338023,909.480772,716.039539,698.0756173,666.83725,684.5445728,692.5391775,708.5429227,1052.962124,10247.33901,2933.002448,2079.760087,1878.296047,2543.737875,2544.738638,471.8270367,472.0894101
2018/1/26 00:00,750.5473245,586.942434,282.6162499,378.6650269,2064.466592,628.9739609,871.4243586,382.7398235,340.536573,384.4804798,341.9623171,9549.867946,627.2337506,15319.77993,16662.75894,1128.718658,9982.087442,424.0585973,8812.620818,7054.536165,9505.070786,333.2601505,1506.219458,744.8146071,896.8307154,949.0026647,8621.105378,6013.526611,8660.622679,333.2601505,424.0585973,1506.219458,744.8146071,12.39,2389.868206,2389.868206,445.6081139,600.7414416,730.0768279,900.5300486,1101.111393,1122.315406,1208.678711,497.4162421,744.5235502,969.5105339,2662.006407,1750.14933,1012.004841,829.2211081,542.9242314,1063.81297,1067.678308,2658.222668,2667.742157,2665.874493,624.8991643,2643.669823,4584.728289,4116.001525,891.8740164,911.9307474,720.4648159,702.5163368,668.4965774,686.3703816,694.255113,710.4233238,1066.432482,10388.69393,2971.982006,2112.199923,1899.146273,2567.995029,2584.159444,478.2064867,481.1457044
2018/1/29 00:00,756.1206321,593.6624531,281.319309,376.3556766,2047.36322,626.1905448,866.6966898,380.7285156,338.7492612,381.8918803,339.620026,9492.267379,634.8004103,15314.84827,16534.79839,1125.277236,9977.94403,426.508762,8809.812972,7046.348901,9394.179193,335.5425126,1510.670113,748.9215594,906.4108136,943.4312686,8582.716867,5986.708114,8611.896744,335.5425126,426.508762,1510.670113,748.9215594,12.4,2368.621125,2368.621125,450.6939396,597.9128526,721.1506084,897.5980854,1088.951871,1113.324809,1190.115283,495.0053748,741.925017,961.7330574,2640.320188,1723.029685,1007.793628,840.7511784,546.2824248,1072.803168,1075.945146,2684.923146,2693.114547,2692.594763,632.8955646,2670.055493,4647.78854,4172.361823,906.3670852,922.8293664,729.2617463,708.0788504,679.3059625,694.5146966,705.4526245,718.8247662,1061.433787,10349.34382,2960.995048,2102.169469,1885.276654,2560.734518,2566.298984,475.4733606,476.5519301
2018/1/30 00:00,750.3531434,593.3430008,278.6787378,374.8857732,2039.355212,624.9070962,859.722444,378.687267,335.7011448,376.5575233,333.9556175,9451.098432,619.1717665,15139.30285,16282.23178,1113.545261,9863.414298,418.994912,8708.637451,6936.719698,9222.999485,331.0223832,1500.420361,741.5837136,903.9630592,934.9072187,8545.46564,5960.742278,8503.773637,331.0223832,418.994912,1500.420361,741.5837136,12.27,2362.189763,2362.189763,444.1899294,595.6648362,715.5676042,894.813156,1081.294135,1106.527118,1178.051005,493.0245036,739.5367554,955.6370568,2629.756442,1709.491729,1000.377715,834.5741004,540.4665507,1055.645586,1047.718056,2655.489631,2635.54163,2629.397749,623.7374058,2640.868501,4606.255416,4134.990078,899.1644043,916.4904433,718.3331177,698.2307947,673.8878817,689.7284139,699.8169936,713.8591269,1055.060741,10246.78033,2942.941046,2092.283703,1871.212217,2533.841829,2526.148601,473.724612,472.2312948
2018/1/31 00:00,744.8051246,585.5427453,278.1121788,375.7721158,2035.699523,625.8981634,856.2007014,377.521249,334.9590078,377.044928,334.6273736,9428.994037,627.9248224,15011.35264,16261.87524,1107.492838,9779.695243,416.9283571,8635.179086,6908.189415,9253.482867,327.962475,1495.217364,738.4257326,894.3580422,932.6990419,8506.326274,5933.351337,8495.112262,327.962475,416.9283571,1495.217364,738.4257326,12.29,2363.661998,2363.661998,448.6526658,592.9561548,717.4729928,895.8477206,1090.529946,1106.618271,1186.966437,490.9233848,740.466388,955.9012938,2625.157411,1718.817311,997.5889684,822.092604,536.2013928,1055.893408,1053.913082,2645.855487,2640.764669,2645.565681,629.1049076,2631.279377,4571.429584,4103.644316,883.9302931,903.7625483,710.2801357,692.5481478,662.4521321,680.1300383,687.9311723,703.9182498,1055.601886,10208.5244,2935.337032,2097.793751,1861.369247,2520.500941,2527.65119,474.8896638,476.3817648
2018/2/1 00:00,748.5821044,588.5636681,280.1168034,376.5073614,2040.850996,625.9544418,859.0443366,379.1361948,337.366953,377.5350978,335.8285308,9453.576999,623.785176,15029.91683,16249.9665,1112.872806,9791.528137,415.1446916,8645.648867,6861.132866,9285.75861,329.4804528,1500.479686,743.9598522,895.973604,933.9952978,8538.158791,5955.768114,8504.51301,329.4804528,415.1446916,1500.479686,743.9598522,12.23,2371.791912,2371.791912,447.7779558,593.2400706,716.9902866,895.8480042,1088.722732,1104.110028,1181.927842,491.0076606,740.454741,953.3902464,2632.046419,1720.486555,1001.585525,824.2853172,536.745384,1050.657082,1048.829494,2640.517104,2635.492369,2642.869285,625.078164,2625.912474,4580.575707,4111.770005,882.8586463,905.761627,709.3525449,694.0154082,661.630632,681.6156077,687.0689765,705.444522,1053.870101,10234.04843,2940.788297,2094.011849,1862.67451,2532.734935,2515.449989,475.5267528,472.5535374
2018/2/2 00:00,749.0511047,587.2596214,273.6825624,370.1732094,2000.865144,613.7389941,843.2697756,369.5884176,329.2377834,371.5378904,331.3123314,9287.370972,623.1304776,14763.94618,16075.96181,1095.607437,9617.778339,408.3224965,8479.4811,6709.358706,9027.9936,324.559449,1481.570025,731.8669377,894.8630322,913.9798761,8370.709825,5838.853727,8421.037933,324.559449,408.3224965,1481.570025,731.8669377,11.95,2320.453862,2320.453862,443.2721844,580.6982574,706.5070908,879.8192631,1076.947921,1083.911601,1168.735332,480.6988596,727.1886033,935.9592759,2580.686213,1698.981337,980.9882445,822.2172708,539.0224906,1040.637008,1047.327282,2629.223933,2645.744722,2648.987071,619.0021203,2614.604138,4558.425765,4091.79992,883.5648546,906.4653015,711.944855,696.534809,662.1422114,682.1274712,687.5923505,705.9635849,1033.911902,10021.86947,2889.163888,2057.589948,1828.643959,2493.552235,2505.320952,467.83344,469.9076665
