Datetime,173,176,213,248,55N,59U,59V,59Z,61O,61P,62A,62B,62R,63Z,64A,65U,65Z,66K,67M,67X,68J,68K,691,AF4,C02,C23,CZ7,F0F,F0G,F15,F79,F80,FK0,FL0,H23,H28,J80,J81,K35,L50,L51,M74,M75,O32,O54,P31,S71,SE6,SI8,T06,T32,UF4,UN8,UW4,UW8,V09,V55,Y52
2017/9/20 00:00,17.115,13.04,19.72,13.8,10871.39106,470.5778534,796.4204719,7232.2416,2110.910517,616.276308,1373.523217,1386.621693,1617.313041,607.8096378,656.059403,1597.156181,34082.84257,364.3241706,334.7925174,11426.64038,582.4967922,797.4702225,2239.282805,1264.53635,35883.36939,35874.94841,16.33,582.4967922,797.4702225,7232.2416,2110.910517,616.276308,10.39,14.61,17.95,9.72,1844.824295,1270.765118,13.99,1676.976021,1692.951525,1803.259197,1912.927903,47.7629289,47.7297429,14.48,1595.8587,791.9394955,729.7452312,7967.820839,1880.985503,28.59,18.38,11.52,8.67,38209.13775,11780.41754,858.82869
2017/9/21 00:00,17.171,13.04,19.82,13.81,10854.56309,469.4442227,796.5053692,7244.528258,2118.979199,616.510374,1377.306269,1373.659929,1626.737975,608.1415923,651.04071,1597.620893,34280.39474,365.8516981,333.5262384,11492.45619,583.066703,795.636492,2246.166289,1274.441822,35898.17826,35907.23315,16.3,583.066703,795.636492,7244.528258,2118.979199,616.510374,10.45,14.68,17.95,9.75,1843.155417,1271.266677,13.98,1681.226012,1676.519751,1794.498399,1918.380085,47.88397535,47.92236604,14.5,1597.315279,796.5325588,733.9661784,7995.566509,1884.846197,28.65,18.45,11.52,8.65,38374.55016,11847.43203,863.1199847
2017/9/22 00:00,16.988,12.96,19.68,13.84,10768.06528,466.3400742,790.4893035,7183.521345,2105.233746,615.63681,1369.066237,1374.680783,1607.381596,603.307089,650.7643221,1585.529076,34097.72093,364.4602885,330.339317,11431.12936,578.8486935,793.8093456,2228.733546,1262.364222,35542.27604,35626.90219,16.19,578.8486935,793.8093456,7183.521345,2105.233746,615.63681,10.34,14.52,17.97,9.69,1831.360108,1263.079857,13.81,1671.625648,1678.153516,1793.675953,1902.923561,47.31642685,47.24753152,14.45,1585.220875,787.0349325,725.2035048,7935.39054,1868.80259,28.46,18.54,11.49,8.59,38046.99691,11747.88068,859.365353
2017/9/25 00:00,16.681,12.63,19.29,13.69,10607.00538,455.7625958,777.789769,7027.748184,2056.121774,603.0353486,1335.845479,1341.834462,1567.492612,590.8257168,632.127584,1564.336311,33521.96656,357.573276,324.6825696,11236.85335,565.7805,777.588761,2195.831839,1239.789529,34892.2115,34971.74026,15.88,565.7805,777.588761,7027.748184,2056.121774,603.0353486,10.15,14.12,17.64,9.43,1790.582126,1240.190856,13.51,1630.956588,1638.503431,1753.435719,1882.314005,46.19786376,46.30984768,14.24,1564.250812,767.4367402,707.1169951,7809.883147,1838.862062,27.88,18.45,11.28,8.46,37612.48414,11528.04172,843.390132
2017/9/26 00:00,16.733,12.6,19.13,13.67,10528.4952,457.3107855,777.6972884,7019.975912,2060.663614,603.6907202,1339.92997,1342.685274,1567.72713,590.4878576,627.2528654,1554.418489,33523.02918,356.8915864,327.880924,11237.09876,565.7079168,776.8367872,2181.843568,1229.967471,34560.16036,34629.2134,15.83,565.7079168,776.8367872,7019.975912,2060.663614,603.6907202,10.14,14.11,17.39,9.38,1787.78207,1232.953152,13.49,1635.778287,1639.354102,1728.961655,1868.77017,46.02420712,46.14646524,14.22,1553.621669,767.5314688,707.1923129,7818.071322,1824.649787,27.79,18.44,11.27,8.45,37147.85101,11401.79471,841.9135984
2017/9/27 00:00,16.864,12.76,19.45,13.72,10600.35818,461.6401843,781.230241,7085.837388,2078.168818,606.8675016,1360.795974,1361.534307,1587.16393,595.537659,629.3045043,1555.598918,33844.42031,360.9594666,333.6829326,11344.61356,571.5949236,782.8020942,2202.731657,1240.167018,34853.04593,34867.81448,16.06,571.5949236,782.8020942,7085.837388,2078.168818,606.8675016,10.21,14.31,17.82,9.57,1802.978897,1245.022241,13.74,1661.443993,1662.118914,1736.196638,1882.990064,46.64287314,46.6784822,14.32,1555.357322,777.0266241,715.9332494,7879.8876,1838.135319,28.07,18.46,11.47,8.62,37396.43119,11482.5116,851.0278608
2017/9/28 00:00,16.765,12.73,19.49,13.78,10593.67706,457.4635183,777.3595707,7085.15021,2070.505913,603.6392656,1361.078641,1358.545954,1582.722209,590.5305454,623.6652128,1561.597515,33937.86951,358.2105986,333.5798189,11375.46713,571.3732723,781.0119408,2210.688499,1239.43908,34817.88773,34760.39546,16.02,571.3732723,781.0119408,7085.15021,2070.505913,603.6392656,10.23,14.35,17.77,9.51,1806.257178,1244.614584,13.73,1662.121504,1659.292768,1743.330225,1887.143442,46.34235588,46.28856288,14.28,1561.329201,774.8295943,713.9003433,7846.879879,1836.057381,27.99,18.42,11.48,8.64,37610.59243,11537.23966,845.0486023
2017/9/29 00:00,16.812,12.79,19.53,13.91,10631.64532,460.7932287,782.180195,7131.14315,2081.990347,607.0810305,1365.53805,1363.514739,1586.175619,593.5538724,629.6451042,1562.412222,34205.51434,360.1985923,336.832719,11464.75401,575.6501513,787.2354602,2221.578681,1241.064705,34870.37964,34840.00427,16.14,575.6501513,787.2354602,7131.14315,2081.990347,607.0810305,10.3,14.37,17.73,9.55,1812.220719,1248.708684,13.79,1667.473686,1665.085375,1758.206949,1887.780491,46.58002015,46.6064637,14.38,1562.25172,776.4995568,715.4266261,7850.02307,1835.890045,28.13,18.46,11.46,8.63,37709.18152,11572.17634,849.3646671
2017/10/2 00:00,16.812,12.79,19.53,13.91,10631.64532,460.7932287,782.180195,7190.323488,2096.873525,612.0740278,1370.237196,1371.274368,1586.175619,597.3686688,630.2862655,1562.412222,34341.39864,361.3411296,337.3125528,11509.38413,579.423276,792.767994,2231.007732,1241.064705,35015.71958,35002.49245,16.14,579.423276,792.767994,7190.323488,2096.873525,612.0740278,10.3,14.37,17.73,9.55,1812.220719,1248.708684,13.79,1673.483918,1674.45456,1756.231079,1897.649249,46.58002015,46.6064637,14.38,1562.25172,776.4995568,715.4266261,7850.02307,1835.890045,28.13,18.46,11.46,8.63,37709.18152,11572.17634,852.5582376
2017/10/3 00:00,17.22,13.2,20.13,13.91,10881.17849,473.6575943,799.1848896,7302.969916,2138.813917,623.6319024,1395.421524,1395.304864,1586.175619,613.0474746,646.8750639,1592.205805,34741.4887,368.8030262,340.4804156,11643.33385,587.4657618,803.1406266,2272.50882,1271.913624,35845.15688,35801.62045,16.14,587.4657618,803.1406266,7302.969916,2138.813917,623.6319024,10.3,14.37,17.73,9.55,1874.469551,1281.521994,13.79,1703.924799,1703.902532,1789.008261,1916.801195,47.93525708,47.90911125,14.38,1591.842149,776.4995568,715.4266261,8059.153165,1890.305849,28.13,18.46,11.46,8.63,38685.03155,11883.31468,870.0827794
2017/10/4 00:00,17.22,13.2,20.13,13.91,10978.72096,475.1498608,803.631235,7333.424336,2151.300229,626.8501863,1397.857878,1395.662451,1586.175619,614.2656514,648.3054123,1604.317528,34667.17992,369.1075704,340.1758714,11618.05669,589.293027,805.2861492,2284.386044,1280.922042,36202.08269,36102.70879,16.14,589.293027,805.2861492,7333.424336,2151.300229,626.8501863,10.3,14.37,17.73,9.55,1888.17404,1290.353775,13.79,1707.274785,1704.617706,1798.305526,1929.287507,47.93525708,47.90911125,14.38,1602.945107,776.4995568,715.4266261,8110.925679,1904.010338,28.13,18.46,11.46,8.63,38890.59888,11986.25062,870.3873236
2017/10/5 00:00,17.22,13.2,20.13,13.91,10978.72096,475.1498608,803.631235,7339.30704,2153.227632,631.9566755,1393.800576,1400.37884,1586.175619,611.001864,646.2462555,1604.317528,34725.12084,368.482992,338.737248,11637.26352,588.84432,810.219186,2276.156472,1280.922042,36029.68418,36104.76731,16.14,588.84432,810.219186,7339.30704,2153.227632,631.9566755,10.3,14.37,17.73,9.55,1888.17404,1290.353775,13.79,1702.185024,1710.462726,1796.200206,1926.188688,47.93525708,47.90911125,14.38,1602.945107,776.4995568,715.4266261,8110.925679,1904.010338,28.13,18.46,11.46,8.63,38890.59888,11986.25062,869.000664
2017/10/6 00:00,17.354,13.35,20.29,13.91,10961.25782,477.2843477,803.7177956,7334.422404,2150.195002,625.3406094,1403.991961,1398.405065,1586.175619,614.6452578,645.9367226,1604.913814,35030.22227,369.7594062,340.5918606,11739.02562,589.1236554,803.2484148,2298.15953,1283.548227,36282.60375,36222.52633,16.14,589.1236554,803.2484148,7334.422404,2150.195002,625.3406094,10.3,14.37,17.73,9.55,1897.409607,1293.702179,13.79,1714.808618,1707.701869,1800.739483,1933.56521,48.39989598,48.3682368,14.38,1604.760786,776.4995568,715.4266261,8116.173392,1910.170408,28.13,18.46,11.46,8.63,39015.84584,12033.73936,872.5957392
2017/10/9 00:00,17.354,13.35,20.29,13.91,10950.5266,475.1271647,803.839327,7340.498976,2147.764373,623.9201878,1405.814932,1399.470381,1646.228948,613.1261148,643.8060902,1600.757439,34953.0498,370.3670634,342.7186608,11712.2887,590.0351412,803.6035202,2306.666731,1280.084581,36199.65855,36028.99388,16.14,590.0351412,803.6035202,7340.498976,2147.764373,623.9201878,10.3,14.37,17.73,9.55,1887.687092,1290.360064,13.79,1717.239247,1709.477396,1807.131381,1937.211154,48.39989598,48.3682368,14.38,1600.296228,805.7008293,742.2488279,8082.448417,1906.220636,28.13,18.46,11.46,8.63,38949.00355,12010.64839,873.507225
2017/10/10 00:00,17.354,13.35,20.29,13.91,11003.83029,478.530045,808.7005846,7389.111552,2156.575403,623.209977,1417.968076,1403.376541,1652.856359,618.5950296,649.842882,1614.356807,35118.94022,372.190035,345.4531182,11767.58551,593.984913,805.0239418,2315.781589,1286.246225,36431.7836,36142.98272,16.14,593.984913,805.0239418,7389.111552,2156.575403,623.209977,10.3,14.37,17.73,9.55,1899.536407,1298.259608,13.79,1732.126849,1714.093766,1814.233489,1944.50304,48.39989598,48.3682368,14.38,1613.642424,808.9234991,745.2044592,8140.47968,1917.462295,28.13,18.46,11.46,8.63,39261.33935,12084.47874,878.3684826
2017/10/11 00:00,17.261,13.33,20.35,14.28,10953.89461,475.6504126,806.3562486,7365.143688,2145.445797,625.6339155,1409.233774,1405.798335,1636.878997,615.273703,654.2506755,1604.416128,34831.44554,371.5829882,342.5577914,11670.85023,588.9696184,805.2040845,2306.293762,1284.16541,36314.45169,36348.65084,16.56,588.9696184,805.2040845,7365.143688,2145.445797,625.6339155,10.64,14.89,18.26,9.9,1890.870633,1299.179903,14.13,1721.556985,1717.36331,1828.610964,1942.269419,48.28462426,48.26596875,14.87,1604.564551,801.0833378,737.9716756,8063.562486,1907.197306,29.07,18.91,11.6,8.75,39093.31194,12045.45667,876.80282
2017/10/12 00:00,17.342,13.32,20.52,14.37,10980.06228,476.826229,809.0122478,7384.597324,2146.186366,627.4135923,1407.12233,1410.336893,1647.937553,615.1816756,655.3623417,1612.214111,34943.28606,370.7406267,343.8490898,11708.09172,590.1030513,809.0804634,2304.816219,1293.126385,36372.76765,36385.68855,16.52,590.1030513,809.0804634,7384.597324,2146.186366,627.4135923,10.65,14.89,18.42,9.91,1893.587211,1304.088464,14.22,1718.943297,1722.789578,1831.718038,1941.931547,48.46519684,48.47269776,14.87,1612.232073,806.4741701,742.9255404,8089.820325,1909.601272,29.15,18.95,11.58,8.77,39302.43441,12091.52274,874.7303295
2017/10/13 00:00,17.351,13.36,20.62,14.45,10941.70349,476.4959154,808.3887241,7414.305424,2147.008965,626.2590348,1405.276537,1405.333843,1640.475452,614.6386744,653.394546,1603.790338,34976.14056,370.7152712,344.4512414,11718.58746,591.3934986,809.0666892,2300.668633,1288.67632,36263.68179,36267.32481,16.59,591.3934986,809.0666892,7414.305424,2147.008965,626.2590348,10.65,14.92,18.6,9.97,1898.255395,1306.560011,14.33,1716.82227,1717.035176,1823.434943,1935.689185,48.48279524,48.34881027,14.94,1603.375842,802.7978065,739.5316832,8090.226835,1900.972364,29.21,18.89,11.67,8.9,39050.38592,12030.73696,874.8638892
2017/10/16 00:00,17.452,13.47,20.68,14.44,10985.15734,480.2968853,813.3831522,7410.294801,2150.403009,626.9153954,1421.437501,1420.605221,1650.055802,617.3737671,654.296272,1610.751382,35183.97114,373.0783341,341.4104076,11787.40544,592.3410252,809.3360408,2312.663432,1296.994614,36453.40259,36416.92147,16.62,592.3410252,809.3360408,7410.294801,2150.403009,626.9153954,10.63,14.9,18.65,10.01,1910.329966,1312.861753,14.37,1736.608769,1735.307504,1827.05122,1944.712286,48.88924653,48.8999032,14.95,1610.360472,807.420534,743.7589538,8142.577901,1911.536363,29.33,18.84,11.68,8.88,39287.53122,12092.02073,880.0667574
2017/10/17 00:00,17.46,13.44,20.6,14.43,11000.38388,478.3860418,812.2020517,7391.618642,2149.822226,628.7365136,1409.754156,1410.389713,1658.885234,618.0323556,653.6299276,1621.063225,35074.69549,370.9402408,341.6395866,11750.46854,592.054456,811.8809166,2329.855112,1299.046014,36556.0399,36595.80792,16.53,592.054456,811.8809166,7391.618642,2149.822226,628.7365136,10.56,14.84,18.63,9.97,1913.604581,1313.092204,14.36,1722.395157,1722.979869,1837.845194,1951.665225,48.72366518,48.77540745,14.92,1620.837524,811.7187419,747.7104056,8155.550131,1919.041816,29.21,18.81,11.64,8.86,39664.92993,12164.30252,875.3948028
2017/10/18 00:00,17.481,13.49,20.71,14.61,10969.62361,479.3639219,812.3998321,7423.617188,2155.808767,628.810908,1413.749067,1410.739048,1658.076074,619.7421672,654.7449172,1618.375729,35116.60868,370.5768222,341.8850552,11764.22851,594.976642,813.9015764,2324.335146,1295.442341,36361.22733,36397.49376,16.57,594.976642,813.9015764,7423.617188,2155.808767,628.810908,10.58,14.84,18.63,9.95,1911.777738,1314.384947,14.38,1727.244373,1723.723461,1832.077883,1940.771524,48.72366518,48.77540745,15.01,1618.215154,811.3004844,747.3118037,8164.166795,1914.495905,29.33,18.81,11.65,8.85,39488.02589,12131.78514,874.343847
2017/10/19 00:00,17.256,13.31,20.59,14.63,10857.08096,473.4907648,804.1361802,7355.401806,2128.01781,618.529235,1393.384584,1386.78889,1630.785997,608.8688548,644.910309,1607.567959,34771.12777,365.805022,338.2940658,11648.01793,588.3112172,801.770749,2301.548457,1286.98067,36100.4209,36000.18398,16.52,588.3112172,801.770749,7355.401806,2128.01781,618.529235,10.57,14.79,18.7,9.77,1885.558613,1302.991442,14.31,1702.353784,1694.092752,1818.511601,1941.789799,48.28021654,48.1945887,14.89,1606.954851,797.9265644,734.9839151,8035.617756,1896.442069,29.12,19.09,11.62,8.82,39289.27327,12065.51936,863.118461
2017/10/20 00:00,17.438,13.45,20.72,14.58,10964.04494,480.5873296,812.6432322,7412.961264,2151.60369,629.969095,1416.356491,1419.125848,1652.542934,618.8053344,656.024474,1614.945822,34795.24853,368.6821616,345.0913424,11655.98181,593.3998368,814.141363,2314.924746,1292.906944,36441.76674,36425.06292,16.64,593.3998368,814.141363,7412.961264,2151.60369,629.969095,10.65,14.92,18.74,9.9,1914.788158,1313.222269,14.46,1730.598301,1733.931934,1830.301144,1946.242584,48.66362576,48.6726624,15.02,1614.734533,808.5481079,744.7591377,8131.57391,1913.880819,29.23,19.04,11.7,8.87,39341.32037,12090.59729,870.1382928
2017/10/23 00:00,17.373,13.43,20.87,14.62,10923.08358,478.4495834,808.2707967,7384.50872,2134.849365,622.9228026,1405.780451,1405.934275,1647.517186,615.2748454,649.6042476,1615.037454,34848.52564,369.225436,343.1980692,11672.66872,592.5765604,810.7601754,2315.22507,1287.243954,36444.3664,36477.44859,16.68,592.5765604,810.7601754,7384.50872,2134.849365,622.9228026,10.61,14.98,18.79,9.91,1912.103528,1311.658229,14.51,1717.503565,1717.929305,1823.232075,1943.27584,48.48353676,48.5176692,15.02,1614.847023,806.0221532,742.4003736,8115.998785,1916.037898,29.15,18.97,11.74,8.91,39525.28028,12116.34453,871.3115002
2017/10/24 00:00,17.286,13.36,20.86,14.73,10863.44717,475.4270997,804.0030781,7371.31479,2135.10814,623.209125,1400.701172,1400.261874,1636.834506,613.014885,647.425251,1606.262469,34821.06181,367.2034842,338.7474846,11663.32716,590.31063,808.0351455,2288.286181,1276.769239,36060.71413,36073.83699,16.67,590.31063,808.0351455,7371.31479,2135.10814,623.209125,10.57,14.91,18.78,9.88,1896.562101,1305.040577,14.4,1711.598104,1711.154198,1803.389148,1932.888909,48.22383762,48.30638772,15.07,1606.050437,800.7730194,737.5552918,8067.57861,1901.102952,29.17,19.21,11.76,8.92,39159.39085,11996.92834,867.302541
2017/10/25 00:00,17.372,13.43,20.96,14.87,10947.44744,478.8181925,808.2308221,7318.93539,2130.300549,619.7951295,1401.736551,1395.51804,1649.278806,617.7811055,652.191084,1611.648945,34887.22804,368.065568,340.5211875,11685.17373,584.4857005,797.0828805,2306.766196,1285.535587,36289.26728,36240.7491,16.66,584.4857005,797.0828805,7318.93539,2130.300549,619.7951295,10.6,14.99,18.79,9.93,1914.788473,1313.049699,14.52,1712.897245,1705.237605,1817.377448,1939.608684,48.4902171,48.45747981,15.16,1611.611802,806.8414957,743.1352785,8104.101577,1914.183102,29.33,19.25,11.84,8.97,39318.84645,12067.46551,868.707385
2017/10/26 00:00,17.307,13.35,20.86,14.84,10836.78358,472.7879263,801.6444428,7331.09995,2135.844171,629.7250885,1387.920819,1407.32663,1632.688864,612.184635,649.7277005,1602.043354,34682.6025,365.4969006,341.9164554,11616.09008,586.487996,810.820165,2290.930945,1274.223773,35936.9008,35946.47971,16.68,586.487996,810.820165,7331.09995,2135.844171,629.7250885,10.62,14.98,18.93,9.89,1894.295764,1301.7615,14.53,1696.280487,1720.224632,1813.093902,1922.713224,48.12829328,48.2245902,15.19,1601.69507,798.7029334,735.6282656,8053.628976,1895.505018,29.19,19.24,11.89,9.02,38867.5269,11953.47184,862.5001302
2017/10/27 00:00,17.44,13.47,20.91,14.99,10888.14731,474.080745,804.2960315,7400.698396,2162.675448,633.69684,1397.169493,1399.413855,1643.227574,615.3117488,642.498185,1605.884934,34508.93579,367.6124326,339.7538298,11557.68643,589.5728223,810.4278476,2273.504237,1279.42753,35968.48432,35968.98469,16.73,589.5728223,810.4278476,7400.698396,2162.675448,633.69684,10.68,15.02,18.8,9.89,1906.800237,1308.143088,14.56,1707.550665,1710.27736,1769.774453,1920.426728,48.26805746,48.218439,15.22,1605.603364,803.8357589,740.3453975,8123.205203,1904.37775,29.36,19.42,11.95,9.06,38421.25261,11845.6596,867.8560394
2017/10/30 00:00,17.34,13.41,20.9,14.96,10891.71627,474.858756,806.9880195,7358.49828,2145.926592,625.7828016,1393.160676,1390.277279,1643.227574,613.812336,640.5318912,1602.110612,34430.58261,367.018695,339.7538298,11530.42848,584.813328,799.6113576,2273.504237,1279.42753,35968.48432,35968.98469,16.6,584.813328,799.6113576,7358.49828,2145.926592,625.7828016,10.61,14.93,18.91,9.85,1905.174411,1311.903039,14.49,1702.785501,1699.305823,1769.774453,1924.20501,48.2410581,48.1265989,15.03,1602.226141,803.8357589,740.3453975,8048.735085,1895.810148,29.31,19.39,11.88,9.04,38322.18907,11800.78382,866.647437
2017/10/31 00:00,17.303,13.47,20.98,14.99,10876.53241,475.5759502,806.8377417,7410.319336,2152.794319,627.485393,1400.296907,1399.288915,1626.414233,614.3082316,641.882092,1602.994486,34515.01058,368.102182,337.0247027,11558.40851,591.377276,808.321978,2279.216297,1280.790422,35942.16084,35938.02323,16.65,591.377276,808.321978,7410.319336,2152.794319,627.485393,10.65,15.06,19.14,9.93,1913.226177,1317.021332,14.58,1711.373423,1710.398069,1775.709923,1938.269194,48.42655755,48.49186986,14.99,1602.490604,795.5261427,732.6530831,8001.394889,1893.915899,29.4,19.28,11.97,9.1,38302.54065,11787.11462,869.2642511
2017/11/2 00:00,17.404,13.59,21.2,14.91,11025.89698,479.4515335,813.24423,7483.694444,2176.88264,633.9465045,1409.192645,1406.272468,1653.307799,621.5783324,649.0488312,1618.621373,34559.03076,370.4111772,337.2039812,11572.70781,598.3332952,816.9305094,2316.050979,1297.423261,36415.01113,36359.02714,16.69,598.3332952,816.9305094,7483.694444,2176.88264,633.9465045,10.72,15.09,19.09,10.02,1935.37576,1331.60856,14.72,1722.245938,1718.504292,1803.849998,1958.92268,48.84476648,48.824468,15.02,1618.550583,808.6344675,744.7045775,8091.688014,1914.545791,29.52,19.27,12,9.09,38861.77771,11931.04364,874.8586728
2017/11/3 00:00,17.418,13.58,21.37,14.94,10987.0249,479.0889407,811.6387093,7498.967105,2173.342499,636.82287,1416.203325,1419.8479,1649.721462,620.4376808,648.4206375,1616.034955,34717.04912,368.7620846,334.963923,11625.05874,600.8226763,825.19873,2326.037764,1298.51028,36486.02076,36484.81932,16.65,600.8226763,825.19873,7498.967105,2173.342499,636.82287,10.68,15.17,18.95,10.01,1931.625289,1329.595536,14.71,1730.948705,1735.447755,1813.4691,1961.50045,48.91680353,49.02249884,14.96,1615.796233,806.8586836,743.0586182,8093.452626,1914.12267,29.5,19.19,12.01,9.08,38951.47594,11965.15275,870.9061998
2017/11/6 00:00,17.351,13.83,21.57,15.19,10982.84634,482.8775921,815.6299726,7560.631884,2180.893416,637.2598753,1434.496237,1433.747039,1654.775534,621.9473052,648.1322232,1613.169404,34841.1316,370.9331184,336.4979592,11665.66534,607.7503536,832.6114166,2343.705265,1300.522324,36772.82321,36832.3582,16.91,607.7503536,832.6114166,7560.631884,2180.893416,637.2598753,10.88,15.53,19.3,10.12,1964.314388,1351.126904,15.07,1753.474554,1752.552337,1820.942913,1968.543268,49.14561756,49.10152163,15.12,1613.042076,809.2655094,745.2432989,8101.022233,1919.307031,29.89,19.29,12.23,9.26,39437.01711,12060.46142,876.2841828
2017/11/7 00:00,17.468,13.95,21.79,15.23,11120.55635,488.21653,822.1022059,7612.448583,2188.993836,639.5041801,1444.947137,1444.740991,1672.508962,628.1854122,653.4900561,1634.528184,35045.02192,373.5319598,338.5321962,11733.67075,609.7803641,835.3064441,2366.708152,1316.461798,37292.24812,37360.82021,16.98,609.7803641,835.3064441,7612.448583,2188.993836,639.5041801,10.96,15.54,19.44,10.2,1984.12453,1365.292503,15.16,1766.281173,1766.066492,1835.296578,1984.727974,49.66345766,49.6866858,15.29,1634.487587,817.9143031,753.2009471,8195.073958,1948.2196,30.11,19.46,12.26,9.23,40092.53093,12317.80473,882.2354204
2017/11/8 00:00,17.435,13.93,21.67,15.16,11091.6671,486.7097987,821.5982616,7625.784342,2191.43185,639.95538,1441.230976,1441.299945,1663.432324,627.6328443,653.25861,1640.068925,35068.64555,372.8362495,338.118704,11741.172,612.5382593,838.80366,2369.849845,1314.493821,37395.32488,37392.92894,16.9,612.5382593,838.80366,7625.784342,2191.43185,639.95538,10.95,15.48,19.4,10.24,1992.183328,1366.663726,15.15,1761.839961,1761.977805,1838.996505,1991.881437,49.63099548,49.57640819,15.2,1638.536554,813.4532235,749.0808563,8178.548045,1945.088223,30.07,19.4,12.31,9.26,39993.70674,12303.89813,880.6180889
2017/11/9 00:00,17.519,14.07,21.88,15.33,11201.14073,488.8017007,822.6174963,7621.02065,2199.984931,639.8358624,1439.391979,1434.465075,1677.499829,631.1110566,657.3464224,1644.453272,35119.77591,373.6563788,338.3431346,11758.10303,613.0017006,835.9541344,2386.813121,1317.923474,37682.24979,37566.10479,17.02,613.0017006,835.9541344,7621.02065,2199.984931,639.8358624,11.04,15.65,19.51,10.36,2008.32758,1372.991007,15.41,1759.625758,1753.507478,1852.967459,1987.803644,49.67999996,49.6465312,15.34,1644.467693,820.3115716,755.3865122,8226.174963,1956.715916,30.23,19.49,12.44,9.38,40253.77834,12366.57739,882.5292824
2017/11/10 00:00,17.487,14.14,22.06,15.58,11213.89213,488.9154405,822.2120113,7661.747336,2200.753183,640.4925076,1443.027797,1437.775897,1679.624607,631.5887032,658.7321628,1648.289599,34951.02646,372.0730392,338.2756504,11701.13882,617.7076328,843.2332904,2384.224722,1316.634616,37715.77356,37664.53723,17.23,617.7076328,843.2332904,7661.747336,2200.753183,640.4925076,11.17,15.84,19.95,10.42,2022.713367,1381.166505,15.58,1764.404753,1758.022151,1854.481866,1990.123028,49.73044352,49.6713504,15.44,1648.27929,821.3248298,756.3101207,8217.593677,1952.100966,30.37,19.7,12.6,9.49,40457.88849,12405.75403,879.3356336
2017/11/13 00:00,17.419,14.18,22.11,15.62,11181.34727,486.7258768,821.3442562,7723.123832,2201.301636,641.8519646,1444.387194,1441.530617,1674.891342,631.3155564,659.4273196,1656.758003,34888.71374,371.362092,341.4719724,11679.18683,623.1637056,852.0532104,2385.47308,1317.991237,37893.42556,37866.80536,17.2,623.1637056,852.0532104,7723.123832,2201.301636,641.8519646,11.22,15.98,20.24,10.48,2029.810849,1387.022318,15.73,1765.93242,1762.456599,1858.066531,1995.090003,49.90744212,49.933033,15.52,1655.828473,818.9168161,754.0582758,8251.786452,1956.444192,30.52,19.83,12.7,9.59,40319.95982,12372.09415,877.3806824
2017/11/14 00:00,17.362,14.09,22.02,15.44,11126.11305,481.9774758,818.2359177,7645.118331,2184.880047,633.7826721,1430.026477,1415.69485,1666.74747,625.6743111,656.002098,1649.942093,34772.76285,370.0321782,340.1519289,11640.01712,616.9215108,838.6951554,2376.536192,1318.494673,37715.51467,37592.44711,17.07,616.9215108,838.6951554,7645.118331,2184.880047,633.7826721,11.19,15.74,20.08,10.43,2015.558635,1377.207854,15.6,1748.447315,1730.999084,1857.967232,1983.867461,49.8004155,49.75909684,15.47,1649.712309,814.9128718,750.3594605,8234.875979,1950.365363,30.42,19.68,12.5,9.47,40188.33167,12323.641,874.3745679
2017/11/15 00:00,17.149,13.92,21.79,15.34,10991.22841,475.1355312,808.8279365,7580.217828,2165.819597,633.9892832,1417.14494,1423.08843,1644.159499,615.7042484,653.6008752,1629.574967,34510.79601,365.1409622,336.195023,11552.14342,612.086006,840.0892864,2337.686111,1298.719866,37096.03021,37035.95663,16.87,612.086006,840.0892864,7580.217828,2165.819597,633.9892832,11.17,15.48,19.98,10.25,1982.193795,1359.554582,15.35,1732.535069,1739.726498,1849.551413,1958.976739,49.17794462,49.16117536,15.36,1629.680933,803.8468228,740.1627414,8126.27091,1918.573033,30.17,19.63,12.28,9.36,39558.54568,12142.21845,862.6492922
2017/11/16 00:00,17.195,14.15,22.04,15.54,11063.74939,485.0624759,820.0490405,7690.78725,2181.167584,636.9836902,1436.216819,1437.032363,1676.214621,622.501368,657.9441128,1635.106609,34802.7727,367.95139,334.775445,11649.58229,624.6125645,855.4694512,2359.714488,1303.874958,37407.98918,37455.91992,17.22,624.6125645,855.4694512,7690.78725,2181.167584,636.9836902,11.27,15.76,20.22,10.37,2022.526247,1382.833708,15.65,1755.912289,1756.767623,1859.438168,1963.412745,49.73375755,49.70377568,15.44,1634.91148,819.4971134,754.5627411,8168.219259,1932.649596,30.53,19.76,12.43,9.5,40113.9399,12294.40202,869.209759
2017/11/17 00:00,17.223,14.18,22.09,15.47,11136.30697,487.7270548,824.8400453,7694.7741,2178.981805,635.4584415,1438.404955,1437.675938,1677.108528,625.8777525,661.7141225,1644.369613,34850.76384,368.1810925,332.0553925,11665.28958,626.1788,856.502891,2367.738588,1313.90074,37636.05531,37606.29574,17.09,626.1788,856.502891,7694.7741,2178.981805,635.4584415,11.13,15.64,20.11,10.32,2027.253865,1387.527928,15.52,1759.020543,1758.066208,1866.636997,1974.269505,50.094304,50.06790432,15.48,1644.224887,819.9118977,754.9338053,8197.222378,1945.368945,30.6,20.02,12.22,9.33,40503.2317,12441.39003,870.027275
