Datetime,51E,51G,57F,59D,59F,59I,67G,67H,68A,68P,696,69J,69K,69L,706,E78,E79
2015/12/3 00:00,537.6304503,452.1971381,475.6555559,396.0430143,368.4105744,413.6256412,397.5909578,346.871104,8073.019846,6106.319298,38814.19149,304.8460823,227.0514649,22.39635448,3660.063216,4118.188649,2339.041569
2015/12/4 00:00,530.5694082,446.4463402,485.1170678,390.8456859,363.734623,421.8424793,392.5196135,342.4658957,8076.208387,6116.441731,38830.52546,300.9787487,224.3850437,22.07651381,3661.306371,4114.907931,2336.934232
2015/12/7 00:00,534.3221881,449.6764368,486.8552086,393.5862755,366.3810652,423.3632296,395.2989522,344.8737984,8122.369155,6141.253155,39055.61552,303.1108363,225.6172258,22.19540448,3682.584223,4135.1261,2348.672578
2015/12/8 00:00,537.2817068,452.5086108,489.1035762,395.7839788,368.6935896,425.3121426,397.6340542,346.9221671,8117.536013,6072.061538,39032.29528,304.8990267,224.5359136,22.15625787,3680.328484,4139.543618,2350.91719
2015/12/9 00:00,535.2300218,451.9184088,490.8142348,394.2513065,368.2102311,426.7824322,396.4985059,345.9034724,8130.235241,6071.566893,39094.99062,304.03286,223.4831494,22.02828702,3686.398428,4155.005597,2359.889841
2015/12/10 00:00,535.8672766,452.0750797,493.8767376,394.7279378,368.3489129,429.4785507,396.9399462,346.2948595,8104.534474,6114.903193,38972.28562,304.365746,226.0610053,21.428712,3674.905216,4143.718926,2353.312764
2015/12/11 00:00,533.3441326,450.5684903,491.39022,392.8793728,367.1005786,427.3115483,395.1869375,344.7831314,8097.903837,6074.930733,38941.47292,303.0162103,223.7603474,20.7512747,3671.994742,4148.012374,2355.693907
2015/12/14 00:00,536.3669924,454.428924,491.3993883,395.1081433,370.2423534,427.3321915,397.7203739,346.9968077,8046.662204,5998.219812,38699.03887,304.9696548,223.7380103,21.34453972,3649.186936,4139.228168,2351.007531
2015/12/15 00:00,531.0611352,450.8735459,492.337204,391.1952206,367.3503114,428.1288194,394.2666562,344.000795,8038.904908,6020.217116,38661.77906,302.3217433,222.7822486,21.20344002,3645.430852,4117.375107,2338.254252
2015/12/16 00:00,529.049214,449.0130568,486.7034666,389.7026068,365.8466258,423.2094448,392.7010795,342.6166995,8025.033388,5971.576533,38597.26385,301.0993845,220.4860605,21.2579796,3639.355113,4107.248663,2332.548198
2015/12/17 00:00,530.2863276,449.8117765,485.685224,390.6121067,366.4961698,422.3240579,393.4531623,343.2721922,8069.258558,6001.830789,38810.14064,301.7134955,220.7911382,21.22462517,3659.676013,4114.244906,2336.603037
2015/12/18 00:00,533.0724787,452.3962512,487.1290794,392.6839202,368.6069016,423.5780011,395.6314507,345.1922494,8102.728171,5992.204345,38972.97661,303.3638112,220.7704091,21.09724344,3674.808787,4129.854504,2345.439422
2015/12/21 00:00,533.2076908,452.8427441,487.5523731,392.7923619,368.9707227,423.9538907,395.7369812,345.2483404,8087.446508,6002.636999,38902.72195,303.4281293,221.6146418,21.2534748,3668.201581,4130.738409,2345.769749
2015/12/22 00:00,532.9231467,452.7447683,488.3950495,392.553076,368.8602494,424.6929166,395.5643152,345.1012417,8070.451801,6041.881286,38821.49062,303.3078896,223.4123846,21.26183457,3660.475535,4128.044865,2344.464759
2015/12/23 00:00,532.0257831,451.7899529,489.0673997,391.9109856,368.1116614,425.2885828,394.8569381,344.4778401,8067.275795,6045.990095,38806.4697,302.7710967,223.2151635,21.05770623,3659.270225,4120.361443,2340.211713
2015/12/28 00:00,531.1300779,450.8249271,489.6080917,391.2564683,367.3498363,425.7729293,394.1622468,343.8724669,8071.460132,6063.485355,38832.42736,302.2339821,223.3600286,20.87090648,3661.611087,4125.87524,2343.114102
2015/12/29 00:00,531.9622829,451.4560367,490.0288566,391.8609328,367.8445023,426.1372742,394.768011,344.4227015,8038.071334,6050.414178,38673.39039,302.6995217,224.1668243,20.95757196,3646.731442,4111.203261,2334.912386
2015/12/30 00:00,529.826634,449.3826176,488.3699571,390.2889852,366.1623903,424.6805289,393.0982462,342.961199,8049.359162,6074.849362,38727.48133,301.4171856,223.7290838,20.76844748,3651.708864,4114.410684,2336.644191
2015/12/31 00:00,530.3102627,449.8279594,488.1909208,390.64007,366.5019922,424.5169847,393.4176023,343.2566927,8064.101937,6100.175275,38799.81078,301.6598408,224.4381319,20.55328281,3658.40675,4113.723643,2336.103009
2016/1/4 00:00,533.8380776,452.8417263,491.7431174,391.9532094,368.0896968,426.6787023,396.1077206,344.6250172,8116.9179,6060.436232,39059.05297,302.7475438,221.9898744,20.43606152,3682.891133,4135.234318,2335.167683
2016/1/5 00:00,535.115645,454.1030489,487.2971836,392.8861385,369.1313157,422.8183715,397.0781661,345.443033,8094.605598,6032.677018,39085.99919,303.4562173,222.459762,20.5580277,3673.014624,4131.14335,2332.896607
2016/1/6 00:00,537.7913926,456.2997384,486.424404,394.8799202,370.9275293,422.0584294,399.0615527,347.1758567,8171.913497,6004.187491,39461.22958,304.991548,220.3936423,20.49204264,3708.271701,4165.909562,2352.75371
2016/1/7 00:00,541.0073568,459.3952151,488.1016486,397.2305024,373.4241669,423.5249368,401.4888187,349.2825309,8190.050013,5978.484511,39550.03518,306.8334876,220.3322076,20.31476915,3716.470742,4177.84423,2359.174318
2016/1/8 00:00,540.6064439,459.3998987,493.2020525,396.9204404,373.4362044,427.938193,401.2085748,349.04744,8187.65662,5956.321665,39539.27925,306.6351107,219.4235847,20.24091576,3715.601456,4181.601061,2361.489015
2016/1/11 00:00,543.3304991,461.9621635,494.2777267,398.9000209,375.5461644,428.8796285,403.3419647,350.9135665,8200.097611,5921.434198,39602.28527,308.2776355,218.9112071,19.70228755,3721.474043,4187.878151,2364.998605
2016/1/12 00:00,542.0068039,461.4750768,493.6517435,397.9452402,375.1526067,428.3181806,402.4566329,350.137944,8225.884986,5907.341379,39727.52647,307.582717,217.2328892,19.26903776,3733.009157,4188.188484,2365.114478
2016/1/13 00:00,542.4402745,462.5470132,489.665711,398.2558028,375.99598,424.8837595,402.9633182,350.5753969,8230.418175,5990.111916,39750.93254,307.9723825,220.4181387,19.79669904,3735.41347,4191.706213,2367.207744
2016/1/14 00:00,545.0017531,465.3704915,492.024166,400.1470895,378.2822347,426.8850024,404.9722041,352.3345905,8202.694786,5907.270086,39619.25201,309.5159164,219.1887716,19.8228741,3723.0989,4187.052225,2364.306144
2016/1/15 00:00,542.7265176,464.0014267,492.782367,398.4929569,377.1638318,427.560631,403.5294698,351.0686106,8210.192069,5885.50177,39656.2857,308.4103604,217.4012691,19.76769573,3726.343504,4199.572904,2371.555336
2016/1/18 00:00,543.1517011,465.3701861,491.7654194,398.7824456,378.2887073,426.677737,404.0580614,351.5048117,8214.404345,5868.298887,39679.39443,308.7926146,216.9267326,19.55310864,3728.778193,4190.056395,2366.248959
2016/1/19 00:00,543.2178037,465.4316657,490.3673473,398.8399676,378.3450112,425.4728157,404.1158969,351.5595237,8208.466763,5876.554532,39652.32935,308.8447879,217.4170765,19.69781625,3725.95601,4184.894224,2363.345793
2016/1/20 00:00,542.6039889,465.2437668,492.7436234,398.4034525,378.1754626,427.5259217,403.8156237,351.317563,8205.866321,5832.312095,39640.09491,308.6290627,215.6975138,19.44979236,3724.926828,4176.843124,2358.691861
2016/1/21 00:00,540.969385,465.5781427,490.7776349,397.191383,378.4789248,425.8125539,402.9776947,350.5625088,8183.401267,5847.293706,39533.36724,307.9603661,216.3103978,19.46522592,3715.082803,4169.189837,2354.453606
2016/1/22 00:00,539.0808089,462.6711431,486.9085516,395.8000462,376.08251,422.4959003,401.4288129,349.2531788,8155.981876,5927.337562,39401.03006,306.7846394,219.1761754,19.67579504,3702.515122,4161.916861,2350.262899
2016/1/25 00:00,537.95312,460.8577135,485.8681968,394.9584563,374.6171039,421.570669,400.5397199,348.4591335,8135.532278,5887.72152,39305.20849,306.0953253,217.7582828,19.7201444,3693.38439,4153.670528,2345.475603
2016/1/26 00:00,539.6353251,462.8769975,489.1590653,396.2024748,376.2709407,424.4238894,401.7671163,349.5269364,8152.031172,5862.800079,39387.54429,307.0333104,217.0505358,19.63008229,3701.329725,4170.783117,2355.360984
2016/1/27 00:00,539.4941998,463.2422703,489.3872693,396.12574,376.5739632,424.6019606,401.957563,349.707125,8155.787722,5934.23306,39405.59484,307.1988655,219.6566076,19.81272908,3703.039106,4166.888156,2352.955208
2016/1/28 00:00,539.9187028,463.1200673,492.0569741,396.4105319,376.4685312,426.9533738,402.079324,349.7779685,8165.76002,5978.52621,39454.79288,307.2620279,221.0709815,19.951328,3707.659963,4183.096156,2362.334128
2016/1/29 00:00,537.4240025,461.2203365,491.8703848,394.592528,374.903221,426.7828057,400.237244,348.1916185,8150.56671,6018.362103,39384.66191,305.889848,221.9383264,20.19638198,3700.984925,4160.96208,2349.613035
2016/2/1 00:00,540.1682913,463.3332828,491.7939186,395.5555124,375.925885,425.9632366,402.3568585,349.2255512,8139.729753,5963.227768,39333.32905,306.6666332,220.4432874,20.33343528,3695.959193,4171.380017,2355.555299
2016/2/2 00:00,538.6819185,462.5308733,493.7726298,394.463088,375.2653455,427.6767918,401.1654578,348.1864245,8146.242068,5971.869977,39502.89162,305.7829898,220.2384997,20.27563758,3699.101858,4179.04542,2359.975118
2016/2/3 00:00,543.1330706,466.6921199,494.8529179,397.6890326,378.654864,428.592138,404.619769,351.2023864,8142.77,5940.196793,39486.60254,308.4008633,221.032795,20.14507676,3697.632364,4207.464092,2376.059272
2016/2/4 00:00,538.2058784,462.990145,500.213999,394.1264104,375.6417574,433.2477007,401.1505786,348.1836456,8125.853459,6032.47616,39406.9276,305.7361606,222.9377648,20.23286922,3690.208908,4194.335808,2368.724261
2016/2/5 00:00,537.726402,462.000204,502.9049846,393.749412,374.843004,435.540922,400.654944,347.757228,8078.802,6007.245177,39178.8375,305.38542,223.0657151,20.37068384,3668.9829,4176.17076,2358.2727
2016/2/11 00:00,537.726402,462.000204,502.9049846,393.749412,374.843004,435.540922,400.654944,347.757228,8078.802,6007.245177,39178.8375,305.38542,223.0657151,20.37068384,3668.9829,4176.8412,2358.60792
2016/2/15 00:00,534.1409746,461.6833577,498.20767,391.1307612,374.5871633,431.4877767,398.6505785,346.0118577,7976.019497,5903.409406,38691.63214,303.8674597,220.8526384,20.334094,3623.215058,4130.552062,2332.480204
2016/2/16 00:00,534.6523986,462.0919523,496.4005101,391.5052572,374.9123659,429.9549613,399.0322745,346.3431537,7992.354183,5934.868391,38771.16405,304.1584037,221.8053064,20.51687388,3630.698587,4134.172408,2334.713484
2016/2/17 00:00,535.2138219,461.9712143,497.7272773,391.9116111,374.823903,431.0817408,399.4503058,346.7129479,8007.76909,5899.36896,38847.39663,304.462752,220.2408849,20.43571359,3638.00656,4145.947059,2341.01601
2016/2/18 00:00,535.7674997,461.2743275,498.201101,392.3128266,374.2762259,431.5054136,399.6883882,346.9195974,8056.124784,5962.828243,39083.43617,304.6442194,221.3916637,20.9424674,3659.954818,4162.834018,2350.792634
2016/2/19 00:00,539.3986601,463.5499187,498.6266807,394.9839989,376.1224977,431.8669792,402.2332592,349.1055788,8068.829384,5952.257,39144.99845,306.5832977,222.0481603,21.1632133,3665.575016,4172.016391,2356.009578
2016/2/22 00:00,539.9296988,464.2354824,497.9054508,395.3889911,376.6248816,431.2426219,402.6059563,349.4353848,8073.937858,6019.346314,39173.68711,306.8720738,224.5307889,21.21775711,3668.568031,4167.713485,2353.737674
2016/2/23 00:00,539.2786629,462.9659604,494.5739576,394.8906098,375.6366371,428.3251512,401.9559807,348.8819862,8075.283597,6054.575673,39180.66257,306.3893055,225.4757395,21.32486049,3668.970077,4160.532373,2349.654379
2016/2/24 00:00,540.0293138,463.9730923,493.2005733,395.4186733,376.4297356,427.1630385,402.6190642,349.4701327,8074.149907,6017.159304,39176.82426,306.870611,224.4730896,21.4172703,3668.850315,4157.807089,2347.997221
2016/2/25 00:00,539.8915904,464.190201,493.8606327,395.3220344,376.5976642,427.7370334,402.6911962,349.4992465,8109.427599,6046.156808,39349.6492,306.925589,224.5908023,20.88675058,3684.915862,4166.591074,2352.772386
2016/2/26 00:00,541.8746721,465.5788255,495.8413219,396.7852921,377.7280767,429.4481947,404.1536355,350.8001308,8096.804623,6073.198614,39289.01178,308.0302466,226.7337171,21.08811482,3679.14783,4151.726581,2344.4729
2016/2/29 00:00,540.869898,463.904202,496.7655024,396.0484578,376.3883779,430.2245064,403.2828313,350.029804,8120.249352,6091.122228,39405.56558,307.3938897,226.2735162,21.04282433,3690.200345,4159.764774,2349.161846
2016/3/1 00:00,541.8331349,464.0606034,489.7974624,395.6501996,375.7556785,423.4101282,403.8754974,349.7423382,8088.209523,6021.051228,39251.72305,306.9774768,223.9537347,20.71240798,3675.638168,4149.428697,2343.206794
2016/3/2 00:00,539.5629255,461.0761916,489.2544053,394.0020695,373.3459095,422.9467946,402.0776603,348.1514009,8082.598564,6045.242467,39361.1638,305.6043832,224.2815309,20.66442534,3673.392717,4149.251911,2343.256146
2016/3/3 00:00,537.1055371,458.7361722,487.3598199,392.211796,371.4415918,421.2966908,400.1416344,346.4908033,8056.583057,6102.560516,39234.78309,304.1540931,226.0081832,20.68497775,3661.660926,4147.405,2342.122552
2016/3/4 00:00,537.5339594,458.5870727,489.8194148,392.5166384,371.3317296,423.4591226,400.2623706,346.5718674,8011.205668,6117.83964,39014.98868,304.2351512,227.8578153,20.62833801,3641.1562,4146.283869,2341.263437
2016/3/7 00:00,536.0858104,456.4321737,489.498099,391.4680804,369.5823112,423.1726987,398.9944083,345.4848579,7993.422352,6131.16021,38932.24167,303.2647993,228.1197166,20.96442568,3633.103713,4139.150232,2337.45297
2016/3/8 00:00,537.5915346,457.2503643,494.1878675,392.5806815,370.2636898,427.218313,400.0196788,346.3927742,8049.986891,6198.153394,39208.47484,304.0400832,229.544863,20.95462194,3658.994781,4167.160948,2353.368108
2016/3/9 00:00,542.9999339,461.7642465,492.5672277,396.5098948,373.8835132,425.8247875,403.9855716,349.8284467,8068.414853,6225.881379,39299.1343,307.0675757,232.2462504,21.10182558,3667.400887,4176.743663,2358.659078
2016/3/10 00:00,539.4062304,458.657389,490.4581382,393.9193788,371.3917422,423.9830002,401.2631899,347.4416557,8048.089157,6229.651997,39202.38817,304.9997206,231.4385857,21.32005044,3658.342636,4178.033049,2359.282004
2016/3/11 00:00,537.8831458,456.5284848,498.6577314,392.769364,369.6710986,431.1109075,400.018463,346.4080809,8031.672188,6244.216444,39122.72829,304.0667526,231.6964805,21.24217421,3650.90986,4178.11706,2359.581725
2016/3/14 00:00,536.6720819,455.1210661,502.0914206,391.9116331,368.5080364,434.0503103,399.1759517,345.6303633,8046.958558,6285.108861,39200.36697,303.3921306,232.2499256,20.99872658,3658.126784,4176.818855,2358.766987
2016/3/15 00:00,539.2996898,457.0040648,501.9173358,393.8010248,370.0340483,433.9146883,400.9772033,347.221701,8065.958798,6248.559221,39294.51503,304.7900768,231.3334061,20.66684841,3667.09305,4184.238758,2362.871985
2016/3/16 00:00,540.6491787,457.8449743,500.2467048,394.8109739,370.7242753,432.4593339,401.895297,348.0214911,8077.775851,6245.292758,39351.93206,305.4826021,231.4135814,20.15167488,3672.315393,4185.68169,2363.857392
2016/3/17 00:00,537.1028586,454.944633,505.8309924,392.2139496,368.4037632,437.3099962,399.1149789,345.6074721,8047.385115,6381.130493,39206.023,303.3509325,235.6971614,20.5825528,3658.853781,4203.740739,2373.823254
2016/3/18 00:00,536.4258125,453.6611145,503.7914212,391.709543,367.351681,435.53794,398.3762475,344.9775701,8032.56597,6356.902422,39134.20612,302.7984686,234.686236,21.07743845,3652.053273,4187.991278,2364.891487
2016/3/21 00:00,538.8855741,455.1789854,503.0167547,393.505585,368.5758623,434.8464823,400.112287,346.4775832,8023.400205,6316.699289,39092.79949,304.1361089,234.3781739,20.9685852,3648.331493,4181.749452,2361.489145
2016/3/22 00:00,537.5783237,453.7931251,501.9520406,392.5479664,367.4384271,433.9508214,399.0530284,345.5488934,8025.945496,6326.486532,39106.15597,303.3310411,234.0918657,21.14596716,3649.665035,4177.225563,2359.060734
2016/3/23 00:00,539.9165862,455.2538548,502.142522,394.2444877,368.6336037,434.0851046,400.5738017,346.8725086,8083.904267,6376.178254,39389.86592,304.4922049,235.0371132,21.21542796,3675.895931,4192.028652,2367.293945
2016/3/24 00:00,543.8476476,458.6280499,502.4041943,397.1351067,371.3794142,434.3372353,403.5822114,349.4527128,8086.371118,6283.544412,39403.26421,306.7447347,233.2256853,21.16061167,3677.140551,4198.472422,2371.029129
2016/3/29 00:00,543.0704279,458.3566724,503.7306152,396.5623853,371.1253719,435.4771092,402.9706818,348.9252021,8116.630568,6347.249288,39556.19064,306.2904135,234.3398921,21.05800646,3691.636485,4210.18537,2377.608761
2016/3/30 00:00,540.3042736,456.1928119,506.0576732,394.5521455,369.3900429,437.4838834,401.0372235,347.2435015,8067.112778,6432.042404,39315.78538,304.8310914,237.6528599,21.67946832,3668.932879,4194.872704,2368.998993
2016/3/31 00:00,537.5037915,453.536983,504.3598862,392.4907566,367.2458338,436.0062344,398.9472586,345.4551395,8032.856963,6386.053779,39150.614,303.2618989,235.7478846,21.7115115,3653.734482,4186.718722,2364.371032
2016/4/1 00:00,541.0938245,456.1947755,508.6955573,393.993756,368.608228,438.9056827,401.4734205,346.784445,8057.638575,6421.410544,39271.15278,304.2701615,236.7273872,21.94647732,3665.035605,4192.173865,2354.63724
2016/4/4 00:00,541.126204,456.291914,509.2117001,394.0261355,368.7053665,439.3849581,401.5058,346.8168245,8040.47744,6400.784496,39323.60757,304.302541,236.7522378,21.95087894,3657.58832,4203.830485,2361.11314
2016/4/5 00:00,542.162348,456.874745,510.3545876,394.770864,369.1586795,440.343509,402.1857695,347.3996555,8062.171705,6418.428465,39430.78372,304.820613,237.1498484,21.98829271,3667.625965,4208.68741,2363.7035
2016/4/6 00:00,544.7737883,459.4501185,509.940918,396.6739584,371.2390698,440.0133215,404.1681667,349.1133121,8069.088651,6321.206039,39465.92817,306.3217073,234.4208836,21.45513357,3670.864349,4212.653431,2366.028608
2016/4/7 00:00,543.4542268,458.1061209,511.2802393,395.6989636,370.1658173,441.1443081,403.1515317,348.2293451,8086.036389,6357.281549,39549.48281,305.5552921,234.6665675,21.42172,3678.652419,4219.125619,2369.592631
2016/4/8 00:00,546.0835769,460.7377362,511.1764587,397.6207552,372.309061,441.0309097,405.1493617,349.9503978,8076.702012,6329.094578,39505.38898,307.0827721,235.025345,21.5886304,3674.414275,4222.834316,2371.511041
2016/4/11 00:00,543.997414,458.6536901,510.1583548,396.1114773,370.6217199,440.165543,403.5608346,348.5975331,8066.03453,6323.696882,39457.30231,305.8446999,234.1964968,21.8901741,3669.942068,4220.870623,2370.515047
2016/4/12 00:00,544.1229795,458.6655884,512.4092573,396.1997652,370.6175981,442.1040091,403.5829729,348.5975049,8041.543742,6375.358809,39338.24885,305.8850005,236.837208,22.1514597,3658.897545,4206.485451,2362.62647
2016/4/13 00:00,542.1938772,457.0150897,507.9742073,394.8051359,369.2806151,438.2875519,402.1163421,347.3469964,8057.531563,6409.481429,39416.45966,304.7737779,236.7573331,21.9508289,3666.278765,4202.649558,2360.290291
2016/4/14 00:00,545.257565,459.0089115,505.0963005,397.02276,370.878941,435.8130181,404.353409,349.276232,8087.06818,6437.629296,39562.79905,306.460052,238.2271088,22.26051036,3679.920925,4213.176985,2366.242675
2016/4/15 00:00,543.850043,457.4460777,504.6095525,396.0154786,369.6511088,435.3886866,403.16459,348.2361238,8088.847446,6479.632932,39571.46337,305.5678983,239.0452092,22.43387664,3680.660118,4214.093808,2366.646987
2016/4/18 00:00,546.56537,459.4350475,506.9731441,397.967505,371.2354425,437.4065241,404.9988475,349.81739,8094.468525,6457.011015,39603.6316,306.9488825,239.0849307,22.2696956,3683.5162,4223.665875,2372.187025
2016/4/19 00:00,543.706109,457.0732147,506.5309686,395.8978077,369.343293,437.0651165,402.8671579,347.9835254,8082.83291,6533.307939,39547.83561,305.3285211,241.0234421,22.56373314,3678.26814,4218.715433,2369.579054
2016/4/20 00:00,544.4512567,456.9611033,508.895217,396.4306876,369.2452105,439.1107808,403.235119,348.3159405,8062.76747,6529.8807,39449.57782,305.6189397,241.6881025,22.84420572,3669.233192,4211.975279,2365.749226
2016/4/21 00:00,544.1319374,455.9624105,506.7083384,396.1815335,368.4388142,437.1873124,402.8669152,347.9951108,8091.895592,6574.592492,39593.93095,305.3313946,242.2324684,22.796463,3682.773316,4214.051234,2366.689718
2016/4/22 00:00,545.2929594,456.3183226,508.5752656,397.0557829,368.7339145,438.8080026,403.5542938,348.5594329,8095.980669,6514.704908,39615.69839,305.850314,240.2685692,22.73903759,3684.752673,4219.18245,2369.531661
2016/4/25 00:00,545.7765289,456.4588165,508.676635,397.3990972,368.856263,438.891125,403.7743107,348.7597777,8095.550338,6487.786686,39616.28883,306.0102494,239.4126863,22.5196323,3684.679251,4225.763364,2373.391677
2016/4/26 00:00,545.2595741,456.0982418,508.9166002,397.0349273,368.5550825,439.0874899,403.345802,348.3926469,8112.224884,6520.386488,39699.28548,305.7052432,239.875498,22.4972832,3692.347151,4226.667876,2373.859791
2016/4/27 00:00,544.4392877,455.3274627,510.7480782,396.4263254,367.9299488,440.6576138,402.7013505,347.8433995,8112.248892,6422.676421,39699.56061,305.2120436,235.8817431,22.57872357,3692.561138,4235.318461,2378.687335
2016/4/28 00:00,545.4911015,456.1737527,511.3548915,397.1991245,368.5994963,441.2048584,403.429066,348.489374,8099.569631,6432.090235,39638.89093,305.7836088,237.0379536,22.65217416,3686.963348,4235.318461,2378.687335
2016/4/29 00:00,546.631614,456.7261604,512.1004605,398.0374299,369.048167,441.8561044,404.2032976,349.1301545,8125.709771,6449.796346,39769.52404,306.3564647,237.3619724,23.00979834,3698.874997,4253.803093,2389.19304
2016/5/3 00:00,545.014015,455.0317921,522.2044812,395.6770187,366.9174894,449.6708882,402.7944386,347.0466835,8075.856195,6390.859188,39660.45377,304.406575,235.1414051,22.61085175,3676.582163,4250.806585,2387.395198
2016/5/4 00:00,549.2514178,458.9120977,518.1885135,398.7937393,370.0288196,446.1993136,406.0092365,349.8060134,8106.595005,6302.2916,39813.36669,306.8042382,232.7938931,22.0373622,3690.904814,4264.261817,2395.02739
2016/5/6 00:00,551.3111862,460.7171027,516.5653586,400.2670256,371.5167744,444.8222266,407.4626916,351.0966411,8101.930984,6208.167818,39792.68135,307.922645,230.266762,21.79231696,3688.913287,4264.566569,2394.98992
2016/5/9 00:00,550.4169023,459.8099618,515.3729423,399.6106458,370.7590619,443.800548,406.742498,350.4332831,8107.295076,6187.551057,39821.66928,307.3504123,228.9560543,21.85707,3691.381864,4260.309164,2392.736413
2016/5/10 00:00,552.6138611,461.8128906,516.3524131,401.2355322,372.3783265,444.6357712,408.4254335,351.8822278,8139.879198,6204.733034,39983.65921,308.6452196,229.6140197,21.5301576,3706.540516,4276.852595,2401.947567
2016/5/11 00:00,552.7571404,461.839927,516.3869246,401.3368798,372.386497,444.6984376,408.5256827,351.9911149,8151.647112,6232.633915,40040.98169,308.7281833,230.3853736,21.6127494,3711.829417,4284.656654,2406.45991
2016/5/12 00:00,553.8743712,462.6575755,516.6143833,402.1284139,373.0679078,444.8912597,409.3203197,352.6637227,8135.965426,6202.560282,39965.19251,309.3170328,230.1080656,22.01504616,3704.970456,4278.044938,2402.617205
2016/5/13 00:00,554.0076486,462.9454962,514.6295042,402.226519,373.2863079,443.1614046,409.4371014,352.7638808,8180.585261,6195.339975,40185.45704,309.4025048,228.6358493,21.82745292,3725.358853,4280.671584,2404.288788
2016/5/17 00:00,553.9705451,462.8331396,514.6240786,402.2053919,373.1967441,443.1567324,409.4493962,352.7699572,8179.851342,6246.469273,40186.92962,309.4038233,230.534161,21.20499135,3725.441311,4281.467587,2404.552599
2016/5/18 00:00,555.2104354,463.8636666,511.8329034,403.0966433,374.021356,440.7552301,410.3572887,353.5476441,8145.005114,6162.5424,40016.94912,310.0818884,228.894432,20.910513,3709.470286,4268.736217,2397.321213
2016/5/19 00:00,553.0893597,461.9957619,511.0235424,401.572857,372.5423082,440.043962,408.7238848,352.1717197,8157.09217,6122.229973,40077.90273,308.8719181,226.0603066,20.9064398,3715.254189,4274.871322,2400.842787
2016/5/20 00:00,553.2072906,462.3817242,509.7040736,401.656661,372.8335458,438.9087812,408.8624398,352.2643227,8144.495256,6132.476684,40016.6375,308.9641428,226.8890732,20.96311072,3709.66594,4266.803656,2396.576522
2016/5/23 00:00,551.5077006,460.8851361,508.06789,400.4047796,371.6341564,437.4846005,407.5566144,351.1583553,8122.720889,6104.822457,39912.46338,307.9860922,225.731466,21.14950773,3700.013174,4253.545595,2388.843457
2016/5/24 00:00,552.7526433,461.8542332,507.5295293,401.2880138,372.3955386,437.041348,408.4211504,351.9123116,8137.665447,6063.86894,39987.77469,308.6554007,224.2874666,20.81487744,3706.940565,4260.249462,2392.872835
2016/5/25 00:00,551.2778977,460.600961,506.0932737,400.2258599,371.3934022,435.8328782,407.3768318,350.9853772,8115.863382,6077.116248,39880.87266,307.8509755,224.8051354,21.09939399,3696.954545,4256.297694,2390.514416
2016/5/26 00:00,550.0319252,459.1743655,506.7078143,399.3302144,370.2714323,436.3226306,406.4646015,350.2039325,8132.223969,6090.04253,39962.99238,307.1369931,224.3243409,21.01086778,3704.668949,4263.040615,2394.417585
2016/5/27 00:00,551.44856,460.23444,506.9686654,400.34671,371.10224,436.5603916,407.40572,351.03123,8155.271,6130.01564,40077.2853,307.86392,225.694322,21.19527445,3715.2513,4250.3698,2387.3767
2016/5/31 00:00,552.9769577,461.4450111,505.5976728,401.4679281,372.0667574,435.3767823,408.5163775,351.9656241,8162.822257,6141.411209,40117.42427,308.6959766,226.499623,20.8211406,3719.035989,4264.63818,2395.167514
2016/6/1 00:00,554.0442212,461.6545825,507.2051097,401.1054407,371.483339,435.9265541,408.6088365,351.1915469,8152.276419,6162.320633,40068.45981,307.9002155,226.7485709,20.94984882,3714.507156,4266.496099,2396.193137
2016/6/2 00:00,553.6681847,461.3738475,509.6159529,400.8118036,371.2645706,437.9780509,408.2149183,350.8489327,8139.186479,6110.591142,40138.57896,307.6043069,225.2472539,21.05560638,3708.406036,4271.629783,2399.00051
2016/6/3 00:00,556.267743,462.3282725,508.0583489,402.7234991,372.0407355,436.6370765,408.9839567,351.5312156,8178.700937,6166.244683,40335.28055,308.1645041,226.6907825,21.138156,3726.6026,4307.651321,2419.40601
2016/6/6 00:00,552.5934288,462.2226611,514.268261,400.0421292,371.949101,441.9947108,408.7908231,351.3410665,8121.704171,6214.583885,40057.02911,308.0188304,229.9789592,21.72261875,3701.021545,4282.647677,2405.242771
2016/6/7 00:00,552.0373134,460.6455473,514.2869389,399.653024,370.6767244,442.0089731,407.6732497,350.3674431,8143.439712,6296.273228,40166.45483,307.1940504,231.7172875,22.04607186,3710.971395,4281.118896,2404.450747
2016/6/8 00:00,550.8530343,459.4577727,516.0890851,398.7746707,369.7383059,443.5552699,406.7024684,349.5643165,8109.879253,6277.447776,40000.89579,306.4448314,231.4208958,21.86375744,3695.771718,4276.176746,2401.542626
2016/6/9 00:00,552.7221898,459.941175,513.8910907,400.1281971,370.0928009,441.6869747,407.2503243,350.0477188,8123.092249,6288.966029,40067.60531,306.86378,231.8048376,21.90905528,3701.894813,4274.565405,2400.575822
2016/6/10 00:00,556.8472228,460.7790724,514.0376237,403.1252914,370.8017909,441.7968744,407.9593144,350.6278016,8123.092249,6289.68592,40068.57211,307.411636,232.2127757,21.95219608,3701.894813,4272.309527,2399.609017
2016/6/13 00:00,556.9849818,464.4460724,512.0858145,403.2075652,373.755995,440.1160095,411.2516064,353.4512781,8157.890332,6288.501151,40243.88402,309.8902001,233.0329994,21.82606758,3718.09856,4293.831347,2411.590578
